text,label
전화받는 위치가 어떻게 되세요 그러면 일단은 제3자가 없는 조용한 곳으로 이동을 좀 하셔야겠죠 그러면 지금 본인이 혹시 최근 3년에서 4년 사이에 개인 정보가 유출될 만한 물건이나 서류를 분실 또는 도난당하신 사례가 있으신가요,1
본인 명의로 사용 중이신 금융권 상호명만 간단하게 진술 받겠습니다,1
본인이 진술해 주신 금융권 어떤 용도로 사용 중이신지 하나씩 진술 받겠습니다,1
본인이 진술해 주신 모든 계좌 건에 대해서는 국가에서 보호 조치가 진행이 될 거예요,1
진술해 주신 계좌건 이외에 타 계좌 건이 확인이 될 시에는 즉시 동결 처리 및 국고로 환수 조치가 진행이 될 겁니다,1
대포통장이은행에 두 계좌가 발견돼서 저희가 먼저 이렇게 연락을 드렸고요,1
명의로 대포통장을 만들었다고요,1
현장에서 본인 명의로 발견 당시에는요 저희가 금융감독원에 요청을 해서 바로 거래 정지 요청을 올려드렸고요,1
거래 정지하는 과정에서 일단 저희가 금융권을 조사해 보니까 본인 명의로 된 이 대포통장이 피해 신고 금액이 좀 들어와 있는 상태입니다,1
불법 도박 세트 운영 혐의를 검거하는 과정에서 계좌가 현장에서 관련되었기 때문에 연락을 드린 거고요,1
본인께서 개인정보 유출로 피해자인지 금전적인 대가성을 받고 대포통장을 판매한 혐의가 있는지 해서 몇 가지 조합 스럽게 연락을 드린 거예요,1
피해 신고 접수라는 걸 도움을 드릴 거고요,1
지금부터 모든 통화 내용을 녹취로 진행하겠습니다,1
개인정보 유출로 피해자 신분으로 먼저 녹취 진행해 드릴게요,1
지금 본인 명의로 은행권의 대포통장이 불법 현장에서 발견돼서 이렇게 연락을 드렸습니다,1
불법 현장에서 발견된 이 대포통장 농협과 국민은행 건에 대해서는 저희가 금융감독을 통해서 바로 거래 정지 요청 올려드렸고요,1
연락드린 이유는 본인께서 개인적으로 유출한 피해자인지 금전적인 대가성을 받고 통장을 판매매 양도가 이루어졌는지 해서 조사차 연락드린 거고요,1
담당 검사님을 통해서 피해 신고 접수라는 걸 진행을 좀 하셔야 되는 부분이 있습니다,1
녹취 내용은 지금 본인의 개인정보 유출로는 피의자 신분으로 녹취가 진행될 겁니다,1
녹취 과정에서 제3자의 음성이나 시끄러운 소리가 들어가게 되면 녹취 과정에 법적 증거 자료로 채택이 안 되는 부분이 있기 때문에 이런 부분 주의해 주시고요,1
저희가 금융감독 자료 요청해서 대지 조사 들어갈 건데요,1
현재 시간부터 현재 본인이 이용 중이신 모든 금융권 제외하고요,1
저희가 이제 2차적으로 대포통장이 유출돼서 사용될 수 있다는 명분 하에 모든 금융권은 거래 중지 요청 올려드릴 거예요,1
저희가 제외하고 모든 금융권 현 시간부터 거래 정지 요청 올려드리겠습니다,1
모든 금융권 거래 정지 요청을 다고요,1
새마을금고 본인께서 일반 2층 통장 몇 개 이용 중이신가요 현재 혹시 적금이나 주택 청약 펀드 마이너스 통장 이용 중이신가요,1
현재 본인 잔액 어느 정도 금액 있으신가요,1
본인 계좌에 근데 지금 본인 새마을금고만 이용 중이시라 진술하신 게 맞으시죠 본인 명의로는 지금 이거밖에 없으시다는 거죠,1
부모님이 관리하시는 금융권이 있으신가요,1
개인 정보 유출로 인한 명예 회원 사건 때문에 좀 몇 가지 확인차 연락드렸고요,1
제가 이번에 불법 도박 사이트 운영 혐의로 검거한 사람이구요,1
 현장에서 지금 본인 명의로 세 가지 금융권의 대포통장이 발견되었습니다,1
발견 당시에는 저희가 일단 금융감독 요청해서 바로 거래 정지 요청 올려드렸고요,1
본인이 없으시니까 이게 개인정보 유출로 인한 명의 도용 사건인지 제가 확인차 연락드린 거잖아요,1
행의 대가성을 받고 타인에게 통장을 판매했는지 같이 연락을 드린 겁니다,1
본인 담당 검사님 통해서 피해 신고 접수 진행하셔야 되는 부분이 있으시고요,1
네 지금부터 모든 통화 내용은 녹취를 진행 될 겁니다,1
녹취 내용은 지금 본인에 대한 개인정보 유출로 인한 명의 병원 사건에 대한 법적 증거 자료로 채택할 수 있는 녹취 내용이시고요,1
녹취는 피해자 입증하기 위해 법원에 증거 자료를 제출할 예정이고요,1
통화하는 과정에서 주변 소음이나 제3자의 목소리 만 19세 이상의 목소리가 섞일 경우 법원에 증거 자료로 채택되기가 어렵기 때문에 통화하실 때만큼은 제가 방금 말씀드린 점 그 점만 유의 부탁드리겠습니다,1
수사 기관은 절대적으로 본인에게 어떠한 개인 정보나 금전을 요구하지 않고요,1
녹취 수사에 앞서서 있는 그대로의 사실만 지금처럼만 진술을 부탁드리겠습니다,1
본인 혹시 지금 계신 위치나 근무 중에 계신 직장이십니까 아니면 자택에 계십니까,1
현재 본인이 은행권에 마지막까지 거래하신 뒤 잔액이 얼마 정도가 남아 있고 본인 계좌가 맞는지 그러니까 얼마 정도의 자금이 형성되어 있어야 본인 계좌가 맞는지 간략하게 설명해주세요,1
본인 앞으로 발생한 명의 도용 고소 건으로 몇 가지 본인께 연락드렸는데 잠시 통화 괜찮으십니까,1
본인에게 개인 정보를 여쭤봤습니까,1
지방검찰청으로 직접 나오셔서 조사받으세요,1
본인 본인 도와드리려고 이렇게 연락드렸는데 지금 뭐 하시는 거예요,1
저희가 현재 검거하는 과정에서 지금 대상이 대포통장과 복제된 신용카드를 압수하였는데 물품들 사이에서 반드시 본인 명의로 된  2개의 금융권 통장을 발견했습니다,1
본인의 통장을 입고 없고를 확인하는 게 아니라요 범죄 현장에서 발견된 본인 명의의 통장에 대해서 연락드린 거예요,1
"최근 개인 정보 유출로 인해서 본인께서는 이용하시는 해당 은행이나 포털 사이트 인터파크나 네이버, 페이스북 같은 포털 매체에서 본인에게 메일이나 문자로 고지 받으신 사실 또한 없으신 건가요",1
보안 매체를 다수로 압수를 하였는데요,1
압수된 범죄 현장에서 지금 현재 본인 명의로 된 농협은행과 하나은행 두 개의 금융권 통장을 저희가 발견했습니다,1
그렇다면 이제 본인께서 최근에 이 삼 년 사이에 본인의 신분증이나 지갑  본인의 개인 정보가 담겨져 있는 여건이나 운전면허증을 따로 분실하시거나 도난 당하신 적 없으십니까,1
최근에 개인정보 유출로 인해서 본인이 이용하시는 해당 은행이나 포털 사이트 인터파크나 네이버나 페이스북 같은 매체에서 따로 메일이나 문자로 고지 받으신 내용 있나요,1
본인을 어떻게 추궁하려고 이렇게 연락드린 게 아니라요 본인 확인하려고 연락드린 거기 때문에 그럼 저희가 이번에 이렇게 본인을 조사할려고 하는 항목이 두 가지가 있는데요,1
본인 명의로 개설이 된 두 개의 금융권 통장을 이용해가지고 불법 사기 입금 계좌로 사용되었습니다,1
일당들에게 고의적으로 돈을 건네받고 본인 통장을 판매나 양도를 하셨는지 아니시면 현재 본인 또한 개인 정보 유출로 인해서 또 다른 피해를 받으신 건지 저희가 그 부분에 있어서 조사를 몇 가지 진행하려고 이렇게 본인께 연락드린 겁니다,1
지점에서 본인 명의로 국민은행과 농협은행 그리고 통장들이 개설됐는데 본인께서 지금 본인께서는 지금 통장에 대해서는 전혀 모르 계셨어요,1
통장에 대해서는 전혀 모르고 계셨고 그럼 올해 초에 혹시 어디에 계셨는지 기억나세요,1
압수한 통장들은 발견된 불법 계좌들 때문에 일단은 발견 즉시 종결 처리 진행을 했어요,1
현재 법적으로 사용하시는 금융권을 제외하시고 나머지 금융권들은 전부 다 절차를 진행을 할 거예요,1
불법 도박 사이트 운영 혐의로 지금 저희가 사람을 검거를 했는데 대량의 신용카드들과 대포 통장들을 압수하면서 그중에 지금 명의로 지금 은행  통장들이 발견돼서 일단 저희가 좀 확인 차 연락드렸어요,1
이번에 개인 정보 유출 사건 관련해서 몇 가지 확인차 연락드린 건데요,1
법 도박 사이트 운영 혐의로 저희가 신용카드들과 대포 통장들을 압수하면서 지금 본인 명의로 은행 통장들이 발견돼서 저희가 확인 차 연락드렸어요,1
통장을 개설하셔서 타인에게 혹시 양도하신 적 있으세요,1
통장을 개설하셔서 혹시 타인에게 양도하신 적 있으세요,1
본인께서는 이 통장에 대해서는 지금 전혀 모르고 계셨구요,1
본인의 개인 정보가 유출되시면서 명의 도용을 당하신 피해자분이신지 저희가 먼저 그 부분을  확인차 연락드린 거고요,1
재판부에 회부가 되실 겁니다,1
이해됐어요? 네 다음  날 재판부에 회부가 되시고 그것도 그거랑 본인께서 인지를 하고 있으셔야 될 사항이세요,1
1차적인 혐의를 벗어났다는 간주 하에 간략적으로 유선상으로 조사를 진행을 해드려서 범인과의 모종의 금융적 거래라든지 혐의점이 없다고 밝혔습니다,1
담당 검사님 이관시켜 드릴 건데 담당 검사님 재량 하에 오늘 내로도 피해자라고 피해자 입증 받으시고 재판부에 회부되는 건 고소 고발 조치 건 취하를 시켜 드릴 거예요,1
본인처럼 혐의가 없는 분들에 한해서만 간략 유선조사를 통해서 피해자라고 입증 도와드리고 있다는 겁니다,1
전반 조사 과정에 대해서 녹취 상태로 다시 한 번 똑같이 질문을 드릴 거예요,1
녹취 파일 같은 경우는 본인 증거 자료로 채택이 될 수 있는 법적 효력이 있는 증거 파일입니다,1
제3자의 육성 소리라든지 기타 소음 잡음 같은 게 심하게 들릴 경우에 본인이 증거 자료로 채택이 되기 힘든 점이 있으니까 그것 좀 유의 좀 해 주시고 본인 위치하신 곳이 어디예요,1
메모지 하나 준비하시고 제삼자가 없는 조용한 곳으로 이동을 해 주시고 저한테 말씀해 주세요,1
명의 도용이라는 건 대부분의 주변 지인을 통해 일어나는 거예요,1
명의도용 사건 조사받고 있어 라고 본인이 제3자한테 말을 하면 될까요 안 될까요,1
서울중앙지검에 첨단범죄 범죄 수사팀 수사관이라고 합니다,1
녹취 시작하도록 하겠으니까 제3자 소리라든지 기타 잡음 소리 주의 좀 해 주시고 유의 부탁 좀 드리겠습니다,1
금융범죄 사기단의 주범을 저희 측에서 검거를 했는데 검거하는 현장에서 신용카드랑 대포통장 같은 게 다량으로 발견이 됐습니다,1
통장 한 점이 본인 명의로 개설돼 있는 통장이 불법 현장에서 같이 발견이 됐고 그리고 해당 금융권을 통해서 좀 확인을 해 본 결과 확인이 돼서 이렇게 아침 일찍 급하게 조사 차원으로 연락을 드린 거예요,1
과거에 통장 개설하셔서 제삼자한테 양도해 주셨다라든지 가족분들한테 빌려주셨다라든지 그런 경험 단 한 차례라도 있으셨습니까,1
명의 도용 사건이 지금 저희 검찰 측으로 사건이 하나 접수가 됐어요,1
몇 가지 확인 차원에 연락을 좀 드렸거든요,1
금융범죄 사기단의 주범을 하나 검거를 했어요,1
검거하는 현장에서 신용카드랑 대포통장이 좀 다량으로 발견이 됐는데 문제가 되는 거는 그중에 통장 하나가 되어 있는 통장이 불법 현장에서 같이 발견이 된 거예요,1
